workerid,proliferate.condition,accuracy,coding,failed_audio,failed_images,failed_video,internal_node_id,lex_code,response,result,rt,sib_code,slider_start,spk,stimulus,success,time_elapsed,timeout,trial_index,trial_type,triplet_id,error
962,list1,,,,,,0.0-2.0,,0,,9748,,,,"<p><font size='3'>This study requires you to listen to audio clips. To ensure you can adequately hear the audio presented in this study, the next page will have an audio attention check. Please wear headphones, and be prepared to adjust the volume on your device if necessary. <br><br> When you are ready to begin the audio attention check, click 'Start'. </font></p>",,29820,,2,html-button-response,,
962,list1,,,,,,0.0-3.0,,2,correct,2635,,,,audio/gift.wav,,32569,,3,audio-button-response,,
962,list1,,,,,,0.0-4.0,,0,,7395,,,,<p>Correct! You are ready to begin the study.</p>,,39965,,4,html-button-response,,
962,list1,,,,,,0.0-5.0,,0,,17985,,,,"<p><font size='3'>In this experiment, you will listen to a series of sentences, produced by different speakers. While listening to each sentence, you will be prompted to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale that appears on your screen. You may click along this scale after the speaker stops talking. Try to respond as quickly as you can. If you do not respond within ten seconds, the experiment will advance automatically. There will be a progress bar at the top of the screen. When you're ready to hear the first speaker, click ‘Start’. </font></p>",,57951,,5,html-button-response,,
962,list1,,,,,,0.0-6.0-0.0,neutral,6302,,4824,control,5000,723,audio/723_CN10.wav,,62775,,6,audio-slider-response,10,
962,list1,,,,,,0.0-6.0-1.0,,,,,,,,,,63278,,7,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.1,neutral,8229,,3373,high,5000,246,audio/246_SN15_high.wav,,66652,,8,audio-slider-response,15,
962,list1,,,,,,0.0-6.0-1.1,,,,,,,,,,67154,,9,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.2,neutral,10000,,2728,control,5000,246,audio/246_CN2.wav,,69880,,10,audio-slider-response,2,
962,list1,,,,,,0.0-6.0-1.2,,,,,,,,,,70381,,11,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.3,neutral,7817,,3135,control,5000,246,audio/246_CN17.wav,,73513,,12,audio-slider-response,17,
962,list1,,,,,,0.0-6.0-1.3,,,,,,,,,,74015,,13,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.4,neutral,7018,,3576,high,5000,723,audio/723_SN19_high.wav,,77590,,14,audio-slider-response,19,
962,list1,,,,,,0.0-6.0-1.4,,,,,,,,,,78091,,15,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.5,neutral,7127,,2839,low,5000,723,audio/723_SN1_low.wav,,80929,,16,audio-slider-response,1,
962,list1,,,,,,0.0-6.0-1.5,,,,,,,,,,81431,,17,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.6,neutral,10000,,3129,mid,5000,246,audio/246_SN17_mid.wav,,84565,,18,audio-slider-response,17,
962,list1,,,,,,0.0-6.0-1.6,,,,,,,,,,85067,,19,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.7,neutral,10000,,2752,high,5000,246,audio/246_SN18_high.wav,,87817,,20,audio-slider-response,18,
962,list1,,,,,,0.0-6.0-1.7,,,,,,,,,,88319,,21,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.8,neutral,7140,,2485,low,5000,723,audio/723_SN14_low.wav,,90803,,22,audio-slider-response,14,
962,list1,,,,,,0.0-6.0-1.8,,,,,,,,,,91305,,23,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.9,neutral,7261,,2531,control,5000,723,audio/723_CN13.wav,,93839,,24,audio-slider-response,13,
962,list1,,,,,,0.0-6.0-1.9,,,,,,,,,,94340,,25,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.10,neutral,7017,,2142,control,5000,723,audio/723_CN14.wav,,96482,,26,audio-slider-response,14,
962,list1,,,,,,0.0-6.0-1.10,,,,,,,,,,96984,,27,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.11,neutral,7527,,2955,low,5000,723,audio/723_SN13_low.wav,,99942,,28,audio-slider-response,13,
962,list1,,,,,,0.0-6.0-1.11,,,,,,,,,,100444,,29,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.12,neutral,7203,,2188,mid,5000,723,audio/723_SN16_mid.wav,,102632,,30,audio-slider-response,16,
962,list1,,,,,,0.0-6.0-1.12,,,,,,,,,,103133,,31,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.13,neutral,7023,,2432,high,5000,723,audio/723_SN20_high.wav,,105567,,32,audio-slider-response,20,
962,list1,,,,,,0.0-6.0-1.13,,,,,,,,,,106069,,33,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.14,neutral,10000,,4696,control,5000,246,audio/246_CN21.wav,,110765,,34,audio-slider-response,21,
962,list1,,,,,,0.0-6.0-1.14,,,,,,,,,,111266,,35,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.15,neutral,10000,,2595,control,5000,246,audio/246_CN13.wav,,113864,,36,audio-slider-response,13,
962,list1,,,,,,0.0-6.0-1.15,,,,,,,,,,114366,,37,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.16,neutral,10000,,3216,control,5000,246,audio/246_CN14.wav,,117580,,38,audio-slider-response,14,
962,list1,,,,,,0.0-6.0-1.16,,,,,,,,,,118082,,39,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.17,neutral,6972,,2426,control,5000,723,audio/723_CN21.wav,,120511,,40,audio-slider-response,21,
962,list1,,,,,,0.0-6.0-1.17,,,,,,,,,,121012,,41,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.18,neutral,7554,,2357,low,5000,246,audio/246_SN13_low.wav,,123369,,42,audio-slider-response,13,
962,list1,,,,,,0.0-6.0-1.18,,,,,,,,,,123871,,43,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.19,neutral,10000,,3640,low,5000,246,audio/246_SN7_low.wav,,127510,,44,audio-slider-response,7,
962,list1,,,,,,0.0-6.0-1.19,,,,,,,,,,128011,,45,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.20,neutral,7209,,2560,control,5000,723,audio/723_CN4.wav,,130576,,46,audio-slider-response,4,
962,list1,,,,,,0.0-6.0-1.20,,,,,,,,,,131077,,47,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.21,neutral,10000,,3053,high,5000,246,audio/246_SN9_high.wav,,134132,,48,audio-slider-response,9,
962,list1,,,,,,0.0-6.0-1.21,,,,,,,,,,134633,,49,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.22,neutral,9537,,2490,control,5000,246,audio/246_CN15.wav,,137123,,50,audio-slider-response,15,
962,list1,,,,,,0.0-6.0-1.22,,,,,,,,,,137624,,51,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.23,neutral,10000,,2223,control,5000,246,audio/246_CN16.wav,,139853,,52,audio-slider-response,16,
962,list1,,,,,,0.0-6.0-1.23,,,,,,,,,,140355,,53,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.24,neutral,7828,,2293,control,5000,723,audio/723_CN15.wav,,142647,,54,audio-slider-response,15,
962,list1,,,,,,0.0-6.0-1.24,,,,,,,,,,143148,,55,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.25,neutral,7261,,2815,control,5000,723,audio/723_CN9.wav,,145962,,56,audio-slider-response,9,
962,list1,,,,,,0.0-6.0-1.25,,,,,,,,,,146464,,57,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.26,neutral,7406,,2670,control,5000,723,audio/723_CN8.wav,,149133,,58,audio-slider-response,8,
962,list1,,,,,,0.0-6.0-1.26,,,,,,,,,,149635,,59,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.27,neutral,10000,,2415,low,5000,246,audio/246_SN3_low.wav,,152056,,60,audio-slider-response,3,
962,list1,,,,,,0.0-6.0-1.27,,,,,,,,,,152557,,61,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.28,neutral,7096,,2165,control,5000,723,audio/723_CN1.wav,,154722,,62,audio-slider-response,1,
962,list1,,,,,,0.0-6.0-1.28,,,,,,,,,,155223,,63,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.29,neutral,8611,,2438,mid,5000,246,audio/246_SN4_mid.wav,,157661,,64,audio-slider-response,4,
962,list1,,,,,,0.0-6.0-1.29,,,,,,,,,,158163,,65,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.30,neutral,6945,,3123,control,5000,723,audio/723_CN7.wav,,161289,,66,audio-slider-response,7,
962,list1,,,,,,0.0-6.0-1.30,,,,,,,,,,161790,,67,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.31,neutral,9956,,4040,control,5000,246,audio/246_CN18.wav,,165829,,68,audio-slider-response,18,
962,list1,,,,,,0.0-6.0-1.31,,,,,,,,,,166330,,69,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.32,neutral,7044,,3303,high,5000,723,audio/723_SN9_high.wav,,169636,,70,audio-slider-response,9,
962,list1,,,,,,0.0-6.0-1.32,,,,,,,,,,170138,,71,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.33,neutral,10000,,3042,mid,5000,246,audio/246_SN10_mid.wav,,173176,,72,audio-slider-response,10,
962,list1,,,,,,0.0-6.0-1.33,,,,,,,,,,173678,,73,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.34,neutral,7186,,2995,mid,5000,723,audio/723_SN17_mid.wav,,176675,,74,audio-slider-response,17,
962,list1,,,,,,0.0-6.0-1.34,,,,,,,,,,177178,,75,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.35,neutral,7409,,2218,mid,5000,723,audio/723_SN4_mid.wav,,179399,,76,audio-slider-response,4,
962,list1,,,,,,0.0-6.0-1.35,,,,,,,,,,179901,,77,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.36,neutral,10000,,2990,high,5000,246,audio/246_SN20_high.wav,,182892,,78,audio-slider-response,20,
962,list1,,,,,,0.0-6.0-1.36,,,,,,,,,,183394,,79,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.37,neutral,10000,,2815,control,5000,246,audio/246_CN10.wav,,186209,,80,audio-slider-response,10,
962,list1,,,,,,0.0-6.0-1.37,,,,,,,,,,186711,,81,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.38,neutral,6975,,3262,control,5000,723,audio/723_CN17.wav,,189974,,82,audio-slider-response,17,
962,list1,,,,,,0.0-6.0-1.38,,,,,,,,,,190475,,83,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.39,neutral,7977,,2293,mid,5000,246,audio/246_SN21_mid.wav,,192769,,84,audio-slider-response,21,
962,list1,,,,,,0.0-6.0-1.39,,,,,,,,,,193271,,85,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.40,neutral,7108,,2397,control,5000,723,audio/723_CN19.wav,,195668,,86,audio-slider-response,19,
962,list1,,,,,,0.0-6.0-1.40,,,,,,,,,,196170,,87,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.41,neutral,7732,,2241,control,5000,723,audio/723_CN16.wav,,198416,,88,audio-slider-response,16,
962,list1,,,,,,0.0-6.0-1.41,,,,,,,,,,198917,,89,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.42,neutral,9988,,2705,control,5000,246,audio/246_CN19.wav,,201627,,90,audio-slider-response,19,
962,list1,,,,,,0.0-6.0-1.42,,,,,,,,,,202129,,91,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.43,neutral,10000,,2351,mid,5000,246,audio/246_SN2_mid.wav,,204482,,92,audio-slider-response,2,
962,list1,,,,,,0.0-6.0-1.43,,,,,,,,,,204983,,93,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.44,neutral,10000,,2740,low,5000,246,audio/246_SN8_low.wav,,207725,,94,audio-slider-response,8,
962,list1,,,,,,0.0-6.0-1.44,,,,,,,,,,208227,,95,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.45,neutral,10000,,2566,low,5000,246,audio/246_SN1_low.wav,,210791,,96,audio-slider-response,1,
962,list1,,,,,,0.0-6.0-1.45,,,,,,,,,,211292,,97,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.46,neutral,10000,,2247,high,5000,246,audio/246_SN19_high.wav,,213538,,98,audio-slider-response,19,
962,list1,,,,,,0.0-6.0-1.46,,,,,,,,,,214040,,99,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.47,neutral,7214,,2850,mid,5000,723,audio/723_SN2_mid.wav,,216893,,100,audio-slider-response,2,
962,list1,,,,,,0.0-6.0-1.47,,,,,,,,,,217395,,101,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.48,neutral,9841,,2914,control,5000,246,audio/246_CN4.wav,,220312,,102,audio-slider-response,4,
962,list1,,,,,,0.0-6.0-1.48,,,,,,,,,,220814,,103,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.49,neutral,7075,,2566,low,5000,723,audio/723_SN3_low.wav,,223379,,104,audio-slider-response,3,
962,list1,,,,,,0.0-6.0-1.49,,,,,,,,,,223880,,105,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.50,neutral,7369,,2473,mid,5000,723,audio/723_SN21_mid.wav,,226350,,106,audio-slider-response,21,
962,list1,,,,,,0.0-6.0-1.50,,,,,,,,,,226851,,107,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.51,neutral,7018,,2966,control,5000,723,audio/723_CN18.wav,,229816,,108,audio-slider-response,18,
962,list1,,,,,,0.0-6.0-1.51,,,,,,,,,,230318,,109,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.52,neutral,10000,,2473,low,5000,246,audio/246_SN14_low.wav,,232795,,110,audio-slider-response,14,
962,list1,,,,,,0.0-6.0-1.52,,,,,,,,,,233296,,111,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.53,neutral,7380,,1950,high,5000,723,audio/723_SN15_high.wav,,235249,,112,audio-slider-response,15,
962,list1,,,,,,0.0-6.0-1.53,,,,,,,,,,235750,,113,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.54,neutral,7270,,3425,high,5000,723,audio/723_SN5_high.wav,,239173,,114,audio-slider-response,5,
962,list1,,,,,,0.0-6.0-1.54,,,,,,,,,,239674,,115,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.55,neutral,7158,,2995,high,5000,723,audio/723_SN18_high.wav,,242672,,116,audio-slider-response,18,
962,list1,,,,,,0.0-6.0-1.55,,,,,,,,,,243173,,117,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.56,neutral,6662,,3164,low,5000,723,audio/723_SN7_low.wav,,246339,,118,audio-slider-response,7,
962,list1,,,,,,0.0-6.0-1.56,,,,,,,,,,246840,,119,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.57,neutral,7271,,2978,low,5000,723,audio/723_SN8_low.wav,,249822,,120,audio-slider-response,8,
962,list1,,,,,,0.0-6.0-1.57,,,,,,,,,,250324,,121,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.58,neutral,10000,,2159,control,5000,246,audio/246_CN3.wav,,252488,,122,audio-slider-response,3,
962,list1,,,,,,0.0-6.0-1.58,,,,,,,,,,252990,,123,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.59,neutral,10000,,2276,mid,5000,246,audio/246_SN16_mid.wav,,255267,,124,audio-slider-response,16,
962,list1,,,,,,0.0-6.0-1.59,,,,,,,,,,255768,,125,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.60,neutral,10000,,2392,control,5000,246,audio/246_CN20.wav,,258166,,126,audio-slider-response,20,
962,list1,,,,,,0.0-6.0-1.60,,,,,,,,,,258667,,127,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.61,neutral,10000,,3315,control,5000,246,audio/246_CN7.wav,,261985,,128,audio-slider-response,7,
962,list1,,,,,,0.0-6.0-1.61,,,,,,,,,,262486,,129,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.62,neutral,10000,,3651,control,5000,246,audio/246_CN5.wav,,266140,,130,audio-slider-response,5,
962,list1,,,,,,0.0-6.0-1.62,,,,,,,,,,266641,,131,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.63,neutral,10000,,2769,control,5000,246,audio/246_CN9.wav,,269410,,132,audio-slider-response,9,
962,list1,,,,,,0.0-6.0-1.63,,,,,,,,,,269912,,133,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.64,neutral,7389,,3019,control,5000,723,audio/723_CN3.wav,,272934,,134,audio-slider-response,3,
962,list1,,,,,,0.0-6.0-1.64,,,,,,,,,,273435,,135,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.65,neutral,10000,,2891,control,5000,246,audio/246_CN1.wav,,276328,,136,audio-slider-response,1,
962,list1,,,,,,0.0-6.0-1.65,,,,,,,,,,276829,,137,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.66,neutral,7517,,3106,mid,5000,723,audio/723_SN10_mid.wav,,279931,,138,audio-slider-response,10,
962,list1,,,,,,0.0-6.0-1.66,,,,,,,,,,280432,,139,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.67,neutral,7504,,2061,control,5000,723,audio/723_CN2.wav,,282493,,140,audio-slider-response,2,
962,list1,,,,,,0.0-6.0-1.67,,,,,,,,,,282995,,141,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.68,neutral,7196,,3199,control,5000,723,audio/723_CN5.wav,,286200,,142,audio-slider-response,5,
962,list1,,,,,,0.0-6.0-1.68,,,,,,,,,,286701,,143,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.69,neutral,7264,,2490,control,5000,723,audio/723_CN20.wav,,289194,,144,audio-slider-response,20,
962,list1,,,,,,0.0-6.0-1.69,,,,,,,,,,289695,,145,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.70,neutral,9858,,2450,control,5000,246,audio/246_CN8.wav,,292149,,146,audio-slider-response,8,
962,list1,,,,,,0.0-6.0-1.70,,,,,,,,,,292650,,147,html-keyboard-response,,
962,list1,,,,,,0.0-6.0-0.71,neutral,10000,,3396,high,5000,246,audio/246_SN5_high.wav,,296048,,148,audio-slider-response,5,
962,list1,,,,,,0.0-6.0-1.71,,,,,,,,,,296549,,149,html-keyboard-response,,
962,list1,,,,,,0.0-7.0,,0,,9325,,,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,305875,,150,html-button-response,,
962,list1,,POSITIVE,,,,0.0-8.0-0.0,,5000,,6299,,5000,,A father’s major responsibility is to provide financially for his children.<br><br>,,312176,,151,html-slider-response,,
962,list1,,POSITIVE,,,,0.0-8.0-0.1,,0,,3882,,5000,,Some types of work are just not appropriate for women.<br><br>,,316060,,152,html-slider-response,,
962,list1,,POSITIVE,,,,0.0-8.0-0.2,,5000,,2953,,5000,,Mothers should make most decisions about how children are brought up.<br><br>,,319014,,153,html-slider-response,,
962,list1,,NEGATIVE,,,,0.0-8.0-0.3,,10000,,4571,,5000,,Tasks around the house should not be assigned by sex.<br><br>,,323585,,154,html-slider-response,,
962,list1,,POSITIVE,,,,0.0-8.0-0.4,,5000,,3521,,5000,,Girls should be protected and watched over more than boys.<br><br>,,327108,,155,html-slider-response,,
962,list1,,POSITIVE,,,,0.0-8.0-0.5,,0,,4337,,5000,,"For many important jobs, it is better to choose men instead of women.<br><br>",,331447,,156,html-slider-response,,
962,list1,,POSITIVE,,,,0.0-8.0-0.6,,0,,3014,,5000,,Men are more sexual than women.<br><br>,,334462,,157,html-slider-response,,
962,list1,,NEGATIVE,,,,0.0-8.0-0.7,,10000,,5043,,5000,,People can be both aggressive and nurturing regardless of sex.<br><br>,,339506,,158,html-slider-response,,
962,list1,,NEGATIVE,,,,0.0-8.0-0.8,,10000,,6196,,5000,,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,345704,,159,html-slider-response,,
962,list1,,POSITIVE,,,,0.0-8.0-0.9,,0,,5738,,5000,,Only some types of work are appropriate for both men and women.<br><br>,,351443,,160,html-slider-response,,
962,list1,,POSITIVE,,,,0.0-8.0-0.10,,0,,6179,,5000,,Mothers should work only if necessary.<br><br>,,357624,,161,html-slider-response,,
962,list1,,NEGATIVE,,,,0.0-8.0-0.11,,10000,,3826,,5000,,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,361451,,162,html-slider-response,,
962,list1,,NEGATIVE,,,,0.0-8.0-0.12,,10000,,3209,,5000,,People should be treated the same regardless of their sex.<br><br>,,364661,,163,html-slider-response,,
962,list1,,,,,,0.0-9.0,,0,,5255,,,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,369918,,164,html-button-response,,
962,list1,[],,,,,0.0-10.0,,"{'age': '38', 'race': 'white', 'P0_Q0': None, 'enjoy': 'An average experiment', 'gender': 'Non-binary', 'region': 'West - AK, CA, CO, HI, ID, MT, NV, OR, UT, WA, WY', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'English', 'education': 'Hold a higher degree', 'political': 'Very Progressive'}",,49147,,,,,,419154,,165,survey,,
962,list1,,,,,,0.0-11.0,,0,,1965,,,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,421121,,166,html-button-response,,
945,list1,,,[],[],[],0.0-0.0,,,,,,,,,True,727,False,0,preload,,
945,list1,,,,,,0.0-1.0,,0,,15907,,,,"<p><font size='3'>DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey. <br><br>TIME INVOLVEMENT: Your participation will take approximately 10 to 20 minutes. <br><br>RISKS AND BENEFITS: The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language. <br><br>PAYMENT: You will be paid at the posted rate. <br><br>PARTICIPANT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you. <br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA. <br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please click the 'Continue' button. </font></p>",,16635,,1,html-button-response,,
945,list1,,,,,,0.0-2.0,,0,,7246,,,,"<p><font size='3'>This study requires you to listen to audio clips. To ensure you can adequately hear the audio presented in this study, the next page will have an audio attention check. Please wear headphones, and be prepared to adjust the volume on your device if necessary. <br><br> When you are ready to begin the audio attention check, click 'Start'. </font></p>",,23881,,2,html-button-response,,
945,list1,,,,,,0.0-3.0,,2,correct,5211,,,,audio/gift.wav,,29123,,3,audio-button-response,,
945,list1,,,,,,0.0-4.0,,0,,1636,,,,<p>Correct! You are ready to begin the study.</p>,,30760,,4,html-button-response,,
945,list1,,,,,,0.0-5.0,,0,,13228,,,,"<p><font size='3'>In this experiment, you will listen to a series of sentences, produced by different speakers. While listening to each sentence, you will be prompted to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale that appears on your screen. You may click along this scale after the speaker stops talking. Try to respond as quickly as you can. If you do not respond within ten seconds, the experiment will advance automatically. There will be a progress bar at the top of the screen. When you're ready to hear the first speaker, click ‘Start’. </font></p>",,43988,,5,html-button-response,,
945,list1,,,,,,0.0-6.0-0.0,neutral,2829,,8600,low,5000,246,audio/246_SN1_low.wav,,52594,,6,audio-slider-response,1,
945,list1,,,,,,0.0-6.0-1.0,,,,,,,,,,53107,,7,html-keyboard-response,,
945,list1,,,,,,0.0-6.0-0.1,neutral,3160,,7461,mid,5000,246,audio/246_SN4_mid.wav,,60575,,8,audio-slider-response,4,
945,list1,,,,,,0.0-6.0-1.1,,,,,,,,,,61087,,9,html-keyboard-response,,
945,list1,,,,,,0.0-6.0-0.2,neutral,6440,,4059,control,5000,723,audio/723_CN3.wav,,65153,,10,audio-slider-response,3,
945,list1,,,,,,0.0-6.0-1.2,,,,,,,,,,65657,,11,html-keyboard-response,,
945,list1,,,,,,0.0-6.0-0.3,neutral,6633,,4379,control,5000,723,audio/723_CN10.wav,,70045,,12,audio-slider-response,10,
945,list1,,,,,,0.0-6.0-1.3,,,,,,,,,,70560,,13,html-keyboard-response,,
945,list1,,,,,,0.0-6.0-0.4,neutral,1947,,5971,low,5000,246,audio/246_SN7_low.wav,,76534,,14,audio-slider-response,7,
945,list1,,,,,,0.0-6.0-1.4,,,,,,,,,,77042,,15,html-keyboard-response,,
945,list1,,,,,,0.0-6.0-0.5,neutral,1409,,5429,control,5000,246,audio/246_CN5.wav,,82471,,16,audio-slider-response,5,
945,list1,,,,,,0.0-6.0-1.5,,,,,,,,,,82972,,17,html-keyboard-response,,
945,list1,,,,,,0.0-6.0-0.6,neutral,1478,,3859,high,5000,246,audio/246_SN19_high.wav,,86835,,18,audio-slider-response,19,
945,list1,,,,,,0.0-6.0-1.6,,,,,,,,,,87337,,19,html-keyboard-response,,
945,list1,,,,,,0.0-6.0-0.7,neutral,7074,,3619,low,5000,723,audio/723_SN1_low.wav,,90962,,20,audio-slider-response,1,
945,list1,,,,,,0.0-6.0-1.7,,,,,,,,,,91465,,21,html-keyboard-response,,
945,list1,,,,,,0.0-6.0-0.8,neutral,7350,,4549,high,5000,723,audio/723_SN15_high.wav,,96016,,22,audio-slider-response,15,
945,list1,,,,,,0.0-6.0-1.8,,,,,,,,,,96522,,23,html-keyboard-response,,
945,list1,,,,,,0.0-6.0-0.9,neutral,1203,,4781,control,5000,246,audio/246_CN18.wav,,101297,,24,audio-slider-response,18,
945,list1,,,,,,0.0-6.0-1.9,,,,,,,,,,101802,,25,html-keyboard-response,,
945,list1,,,,,,0.0-6.0-0.10,neutral,7019,,3821,control,5000,723,audio/723_CN16.wav,,105625,,26,audio-slider-response,16,
945,list1,,,,,,0.0-6.0-1.10,,,,,,,,,,106138,,27,html-keyboard-response,,
945,list1,,,,,,0.0-6.0-0.11,neutral,6978,,3768,low,5000,723,audio/723_SN14_low.wav,,109908,,28,audio-slider-response,14,
945,list1,,,,,,0.0-6.0-1.11,,,,,,,,,,110420,,29,html-keyboard-response,,
945,list1,,,,,,0.0-6.0-0.12,neutral,7309,,3088,control,5000,723,audio/723_CN1.wav,,113514,,30,audio-slider-response,1,
945,list1,,,,,,0.0-6.0-1.12,,,,,,,,,,114027,,31,html-keyboard-response,,
